,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
6691,6.765,0.08718748800000001,5,105.5306,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6692,14.85,0.035311852000000005,6,160.9578,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6693,6.11,0.103080901,6,131.2968,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6694,20.1,0.075049323,4,110.4228,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6695,5.73,0.045463870999999996,14,85.2882,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6696,12.857645184135977,0.015944801,4,249.5092,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6697,6.785,0.022974812,13,208.7928,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6698,8.645,0.021629781,3,51.9982,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6699,12.85764518413598,0.032516546,3,188.8214,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6700,15.6,0.08103643599999999,0,112.3544,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6701,7.76,0.059472609,13,98.77,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6702,9.195,0.047081397999999997,5,51.1666,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6703,9.8,0.047260402,0,102.8016,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6704,18.25,0.148673586,5,197.2452,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
6705,21.25,0.15601263099999998,13,177.33700000000002,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6706,7.235,0.077011493,9,117.3492,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6707,20.25,0.07614605,4,197.0794,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6708,12.857645184135977,0.135836915,3,93.8094,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6709,12.85764518413598,0.030062224,8,154.3656,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6710,18.0,0.008575615,0,80.2618,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6711,7.02,0.081096635,6,148.4734,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6712,15.1,0.100060762,6,144.0786,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6713,8.68,0.008834023,5,100.0384,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6714,21.2,0.007069661999999999,15,175.7738,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6715,16.6,0.046161923,9,176.6344,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
6716,12.15,0.079592733,8,37.3506,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6717,16.25,0.025776993999999998,6,169.9474,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6718,11.5,0.020960615,8,133.2942,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6719,12.857645184135977,0.06613202877895107,14,87.3882,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6720,13.15,0.020715913,1,83.5566,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6721,5.465,0.048801674,0,132.1626,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6722,14.15,0.06613202877895107,3,253.7014,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6723,12.8,0.06960567599999999,15,261.9252,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6724,8.655,0.088373591,13,119.3756,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6725,12.85764518413598,0.035853059,5,176.8712,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6726,9.3,0.01404119,13,199.1084,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6727,20.6,0.083473583,0,120.8756,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6728,12.857645184135977,0.07643454200000001,6,155.8946,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6729,19.7,0.08073703,0,197.011,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6730,14.5,0.06613202877895107,6,169.6448,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6731,10.0,0.08915252800000001,8,147.7102,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
6732,7.945,0.015863075,13,161.821,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6733,20.35,0.151308326,10,81.7276,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6734,15.85,0.12160972199999999,0,60.222,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6735,16.85,0.023135131,13,44.8428,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6736,11.5,0.017714096000000002,8,132.9626,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6737,11.1,0.06613202877895107,0,156.4604,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6738,6.635,0.027069402000000003,9,174.9396,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
6739,7.81,0.055226755,3,123.1046,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6740,9.395,0.040124625,11,85.1908,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6741,7.0,0.151376958,3,108.228,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6742,6.71,0.03558013,1,217.5166,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6743,15.75,0.166513779,4,38.0506,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6744,19.85,0.06478563,8,123.7704,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6745,9.5,0.085223447,7,189.2872,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6746,15.6,0.143915417,2,127.5994,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6747,12.85764518413598,0.13227533800000002,0,123.8388,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6748,13.35,0.149338159,13,178.666,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6749,11.1,0.044823438,13,174.2054,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6750,15.0,0.02681843,0,219.7456,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6751,14.8,0.04407225,1,109.057,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6752,19.1,0.025872153,6,145.7418,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6753,6.825,0.059835659000000006,8,264.3226,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6754,12.857645184135977,0.13027716,9,228.00099999999998,36,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
6755,17.35,0.027653795,3,88.0856,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6756,9.8,0.04714777,0,102.4016,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6757,19.35,0.062882112,0,164.1184,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6758,18.6,0.152294691,2,98.9358,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6759,7.27,0.071064499,14,114.4518,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6760,12.6,0.041726942,6,122.0072,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6761,12.85764518413598,0.055121892,4,196.7768,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6762,12.65,0.042211119000000005,9,108.6938,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
6763,12.857645184135977,0.132500853,3,220.3798,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6764,17.5,0.015557426000000001,6,184.7266,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6765,8.06,0.021409913,2,229.7326,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6766,12.1,0.015497337,9,165.5526,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6767,12.857645184135977,0.065612808,9,62.351000000000006,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6768,17.2,0.012030747,3,166.6184,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6769,12.857645184135977,0.07560369900000001,13,215.1218,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6770,5.94,0.029372367000000003,1,186.7556,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6771,16.7,0.070096518,4,217.885,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6772,7.39,0.120258245,11,141.547,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6773,20.7,0.07928147599999999,0,100.1042,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6774,12.857645184135977,0.09776872800000001,9,142.4496,36,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
6775,12.857645184135977,0.104786172,13,172.2764,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6776,18.2,0.043626605,0,241.4196,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6777,20.2,0.11783932800000001,0,195.21099999999998,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6778,12.857645184135977,0.089858447,9,84.5882,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6779,12.857645184135977,0.185008985,6,42.3796,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6780,17.75,0.156701315,4,240.7538,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6781,8.71,0.06613202877895107,4,43.5744,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6782,18.85,0.13908768300000002,13,251.7724,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6783,20.75,0.089243789,2,192.0478,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6784,12.5,0.073721115,3,85.6198,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6785,5.325,0.138679995,4,53.7298,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6786,12.857645184135976,0.24026824800000002,13,156.463,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6787,16.75,0.06613202877895107,6,255.3988,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6788,16.0,0.040911824,13,141.2496,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6789,13.35,0.14997485800000002,13,179.766,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6790,11.8,0.026072872,10,99.8674,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6791,10.65,0.08548276099999999,13,231.4668,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6792,12.1,0.015521768,9,165.8526,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6793,9.395,0.099101845,13,105.82799999999999,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6794,19.6,0.025281802000000003,8,152.0024,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6795,14.1,0.125675936,6,86.9198,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6796,12.857645184135977,0.07204818,2,177.937,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6797,16.5,0.068263916,3,104.79899999999999,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6798,14.3,0.109144085,6,88.2856,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6799,7.51,0.017425784,6,227.90099999999998,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6800,17.25,0.035118834,4,93.412,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6801,5.785,0.054066567,6,87.0856,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6802,13.65,0.012823828999999998,13,55.5588,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6803,6.26,0.009883257,10,149.8366,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6804,12.857645184135976,0.041754584,13,53.464,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6805,19.7,0.112036236,13,174.937,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
6806,19.7,0.161610636,3,255.2014,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6807,13.65,0.078909166,4,186.72400000000002,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6808,20.1,0.077769768,8,63.0536,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6809,12.6,0.021951613,6,250.9092,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6810,20.85,0.09777000400000001,15,222.8746,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6811,12.857645184135977,0.094817105,7,77.9012,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6812,15.6,0.06672613299999999,11,185.8924,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
6813,5.98,0.043809260999999995,6,146.8418,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6814,12.857645184135976,0.06613202877895107,12,184.3582,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6815,16.35,0.032671446,10,165.4842,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6816,14.15,0.095378221,14,170.5106,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6817,12.1,0.06613202877895107,14,145.1444,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6818,9.895,0.060188932,9,233.0642,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6819,8.51,0.016135764,9,195.6478,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6820,17.0,0.12622018699999998,9,126.7362,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6821,12.857645184135977,0.024286377999999997,6,194.71099999999998,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6822,9.0,0.065350715,13,175.437,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6823,5.11,0.035071955,9,163.221,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6824,19.5,0.030742082999999996,3,85.554,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6825,9.195,0.015949001,0,84.1592,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6826,16.7,0.038496166,13,147.5102,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6827,19.0,0.017746826,8,210.8244,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6828,12.3,0.11127459099999999,0,35.0874,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6829,12.857645184135976,0.065272284,5,256.1646,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6830,14.15,0.183472595,14,82.0276,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6831,12.857645184135977,0.08918772,9,128.9678,36,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
6832,10.395,0.030281542999999998,0,116.3176,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6833,17.0,0.211306673,9,125.1362,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
6834,15.85,0.061190964,10,47.1744,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6835,10.195,0.10730767699999999,13,149.8076,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6836,12.857645184135976,0.067441726,4,57.4272,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6837,6.57,0.066338717,7,261.4278,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6838,8.43,0.06613202877895107,14,195.3768,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6839,7.39,0.12052492199999999,11,142.247,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6840,16.0,0.061192210999999996,15,224.1404,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6841,13.1,0.075056542,4,76.0354,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6842,12.857645184135977,0.017556795,8,129.9626,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6843,13.5,0.129077455,15,95.2068,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6844,20.6,0.047896392999999995,6,185.8556,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6845,15.2,0.021240491,3,216.9824,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6846,12.857645184135976,0.031743707,4,179.1344,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6847,5.88,0.003612411,7,154.1998,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6848,6.03,0.022796177999999997,4,178.1028,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6849,12.857645184135977,0.133279499,10,112.6202,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6850,18.85,0.016132592,8,130.2626,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6851,7.68,0.152429537,8,85.5224,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6852,15.35,0.035348491,9,124.67299999999999,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6853,13.1,0.020903193,4,119.2782,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6854,10.1,0.054853377,8,198.6084,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6855,12.857645184135976,0.10697116699999999,10,44.7744,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6856,12.65,0.035482562,0,231.40099999999998,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6857,14.6,0.04292307099999999,6,109.8254,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6858,11.1,0.036174285,5,176.0712,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6859,12.857645184135977,0.033597374,10,197.2426,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6860,8.63,0.028320655,3,172.5422,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6861,9.6,0.06613202877895107,9,163.9184,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6862,19.6,0.056744064000000004,14,55.6614,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6863,19.35,0.039990314,14,165.0868,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
6864,14.0,0.030155223999999998,6,214.7192,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6865,12.15,0.062541552,15,34.3532,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6866,8.195,0.031403441000000004,0,93.8462,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6867,8.325,0.029845242999999997,6,41.6138,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6868,7.475,0.149125615,6,241.6854,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6869,12.857645184135976,0.170382726,5,45.2718,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6870,6.385,0.083768522,7,109.8596,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6871,12.857645184135977,0.11679368400000001,13,41.0112,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6872,18.5,0.062205112,5,148.3418,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6873,11.5,0.0463847,13,118.9124,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6874,7.93,0.07142564700000001,8,45.9086,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6875,12.857645184135976,0.033929133,14,154.3972,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6876,13.65,0.036033639,13,183.7924,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6877,12.35,0.158337479,10,157.9946,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6878,14.0,0.030140981,6,216.0192,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6879,9.6,0.024515221,8,189.2214,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6880,14.0,0.105125569,5,143.2812,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6881,8.89,0.00547348,5,100.5016,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6882,16.85,0.13338539800000002,13,109.8544,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6883,12.85764518413598,0.047098175,9,75.5354,36,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
6884,7.05,0.055548003,1,225.3088,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6885,17.1,0.128614205,6,111.6886,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6886,12.857645184135977,0.047551567999999995,3,249.1092,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6887,19.7,0.066879757,13,174.437,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6888,16.1,0.160379061,5,33.6558,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6889,11.3,0.054861393,10,96.9094,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6890,6.035,0.141542481,13,153.1998,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6891,17.6,0.053397642,15,46.706,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6892,6.675,0.021710275,9,34.9874,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6893,15.5,0.075688032,0,262.9568,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6894,9.395,0.045340279000000004,13,85.025,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6895,16.1,0.10014945900000001,6,78.4328,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6896,15.0,0.162348584,3,185.9266,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6897,9.6,0.036341539,6,142.9154,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6898,14.1,0.087920675,4,228.5668,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6899,11.5,0.042087749,5,192.68200000000002,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6900,12.1,0.016921927,7,178.36599999999999,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6901,7.42,0.020423549,13,249.0092,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6902,15.1,0.17383312899999998,13,196.511,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6903,12.85764518413598,0.256152243,12,151.005,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6904,9.285,0.021002641000000002,13,161.1578,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6905,7.855,0.06613202877895107,4,220.1482,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
6906,12.857645184135977,0.091780142,5,182.5266,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6907,12.85,0.033220169,6,196.6768,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6908,13.8,0.14123493199999998,4,263.7884,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6909,15.0,0.19899855,13,226.5694,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
6910,10.8,0.049709624,6,246.8144,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6911,14.3,0.065153295,6,88.4856,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6912,9.8,0.015087112,10,250.1408,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6913,11.5,0.037782943,13,106.6254,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6914,9.21,0.008782561,6,119.8414,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6915,12.85764518413598,0.14272811300000002,8,95.141,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6916,10.0,0.073493831,8,118.344,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6917,18.5,0.025907416000000003,10,87.7172,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6918,20.6,0.046280998,13,177.4344,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6919,9.3,0.044624064000000005,9,245.4802,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6920,11.395,0.009898492,8,48.8034,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6921,11.8,0.189689886,14,184.3924,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6922,8.01,0.070189131,7,37.9532,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6923,15.0,0.119374946,13,229.3694,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6924,13.35,0.065215312,0,93.4804,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6925,12.857645184135977,0.095635061,10,130.7942,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6926,12.85764518413598,0.216107535,13,86.8514,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
6927,10.5,0.048009080999999995,7,157.0946,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6928,21.25,0.019533098,13,120.4756,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6929,17.0,0.026568875,3,142.047,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
